index,t,value
0,0.0,0.0
1,0.0001,1.1906343499231559e-08
2,0.0002,9.524914609424992e-08
3,0.0003,3.214568575905623e-07
4,0.0004,7.61941910091754e-07
5,0.0005,1.4880927113620351e-06
6,0.0006,2.5712656408615614e-06
7,0.0007,4.082777049274622e-06
8,0.0008,6.093895262550275e-06
9,0.0009,8.675832591120702e-06
10,0.001,1.1899737345472117e-05
11,0.0011,1.583668585866324e-05
12,0.0012,2.0557674516846064e-05
13,0.0013,2.6133611798668382e-05
14,0.0014,3.263531032429365e-05
15,0.0015,4.0133478915162224e-05
16,0.0016,4.8698714665073445e-05
17,0.0017,5.8401495023719524e-05
18,0.0018,6.931216989345887e-05
19,0.0019,8.150095374011984e-05
20,0.002,9.503791771882722e-05
21,0.0021,0.00010999298181568404
22,0.0022,0.0001264359070061033
23,0.0023,0.0001444362874308061
24,0.0024,0.000164063542590253
25,0.0025,0.00018538690955827858
26,0.0026,0.00020847543521608503
27,0.0027,0.0002333979685070417
28,0.0028,0.00026022315271363033
29,0.0029,0.0002890194177569069
30,0.003,0.00031985497251963563
31,0.0031,0.00035279779719391696
32,0.0032,0.00038791563565410137
33,0.0033,0.00042527598785566806
34,0.0034,0.0004649461022613599
35,0.0035,0.0005069929682948587
36,0.0036,0.0005514833088233057
37,0.0037,0.0005984835726692492
38,0.0038,0.0006480599271527429
39,0.0039,0.0007002782506648486
40,0.004,0.0007552041252728361
41,0.0041,0.0008129028293584542
42,0.0042,0.0008734393302894036
43,0.0043,0.0009368782771255468
44,0.0044,0.0010032839933602003
45,0.0045,0.0010727204696973289
46,0.0046,0.0011452513568657452
47,0.0047,0.0012209399584708833
48,0.0048,0.0012998492238847428
49,0.0049,0.0013820417411753091
50,0.005,0.0014675797300758159
51,0.0051,0.0015565250349947601
52,0.0052,0.001648939118067426
53,0.0053,0.0017448830522495268
54,0.0054,0.0018444175144545077
55,0.0055,0.0019476027787339173
56,0.0056,0.0020544987095027223
57,0.0057,0.002165164754810031
58,0.0058,0.002279659939655662
59,0.0059,0.002398042859353522
60,0.006,0.002520371672942945
61,0.0061,0.0026467040966476757
62,0.0062,0.002777097397384312
63,0.0063,0.0029116083863202497
64,0.0064,0.003050293412482266
65,0.0065,0.003193208356415983
66,0.0066,0.0033404086238974645
67,0.0067,0.003491949139696998
68,0.0068,0.0036478843413965817
69,0.0069,0.0038082681732608675
70,0.007,0.003973154080163133
71,0.0071,0.004142595001566093
72,0.0072,0.004316643365559106
73,0.0073,0.004495351082951557
74,0.0074,0.004678769541423905
75,0.0075,0.004866949599736561
76,0.0076,0.005059941581996755
77,0.0077,0.005257795271985513
78,0.0078,0.005460559907543974
79,0.0079,0.005668284175020091
80,0.008,0.0058810162037763875
81,0.0081,0.0060988035607598134
82,0.0082,0.00632169324513332
83,0.0083,0.00654973168297078
84,0.0084,0.006782964722015047
85,0.0085,0.007021437626500246
86,0.0086,0.0072651950720385855
87,0.0087,0.007514281140572648
88,0.0088,0.007768739315392889
89,0.0089,0.008028612476222025
90,0.009,0.00829394289436608
91,0.0091,0.008564772227932546
92,0.0092,0.008841141517116999
93,0.0093,0.009123091179557882
94,0.0094,0.00941066100576024
95,0.0095,0.009703890154588932
96,0.0096,0.010002817148832222
97,0.0097,0.010307479870835218
