index,t,value
0,0.0,0.0
1,0.0001,0.0006286012326592439
2,0.0002,0.001257767703163833
3,0.0003,0.0018874991614507017
4,0.0004,0.002517795356111478
5,0.0005,0.0031486560343895647
6,0.0006,0.003780080942177217
7,0.0007,0.004412069824012626
8,0.0008,0.00504462242307699
9,0.0009,0.0056777384811915865
10,0.001,0.006311417738814856
11,0.0011,0.006945659935039469
12,0.0012,0.007580464807589397
13,0.0013,0.008215832092816979
14,0.0014,0.008851761525700004
15,0.0015,0.009488252839838757
16,0.0016,0.010125305767453107
17,0.0017,0.010762920039379554
18,0.0018,0.011401095385068305
19,0.0019,0.012039831532580333
20,0.002,0.012679128208584425
21,0.0021,0.013318985138354273
22,0.0022,0.0139594020457655
23,0.0023,0.014600378653292728
24,0.0024,0.01524191468200664
25,0.0025,0.01588400985157104
26,0.0026,0.016526663880239892
27,0.0027,0.01716987648485438
28,0.0028,0.01781364738083995
29,0.0029,0.01845797628220338
30,0.003,0.019102862901529818
31,0.0031,0.019748306949979814
32,0.0032,0.020394308137286415
33,0.0033,0.02104086617175215
34,0.0034,0.021687980760246105
35,0.0035,0.02233565160820097
36,0.0036,0.02298387841961009
37,0.0037,0.02363266089702447
38,0.0038,0.02428199874154984
39,0.0039,0.024931891652843714
40,0.004,0.025582339329112382
41,0.0041,0.026233341467107978
42,0.0042,0.026884897762125496
43,0.0043,0.027537007907999875
44,0.0044,0.028189671597102957
45,0.0045,0.02884288852034057
46,0.0046,0.02949665836714955
47,0.0047,0.030150980825494778
48,0.0048,0.030805855581866184
49,0.0049,0.031461282321275805
50,0.005,0.032117260727254814
51,0.0051,0.03277379048185051
52,0.0052,0.03343087126562337
53,0.0053,0.0340885027576441
54,0.0054,0.03474668463549062
55,0.0055,0.03540541657524507
56,0.0056,0.03606469825149091
57,0.0057,0.03672452933730986
58,0.0058,0.03738490950427897
59,0.0059,0.03804583842246761
60,0.006,0.0387073157604345
61,0.0061,0.03936934118522476
62,0.0062,0.040031914362366874
63,0.0063,0.04069503495586972
64,0.0064,0.041358702628219605
65,0.0065,0.04202291704037729
66,0.0066,0.042687677851774956
67,0.0067,0.04335298472031326
68,0.0068,0.0440188373023583
69,0.0069,0.04468523525273873
70,0.007,0.04535217822474261
71,0.0071,0.046019665870114565
72,0.0072,0.04668769783905272
