index,t,value
0,0.0,0.0
1,0.0001,0.03141075907812829
2,0.0002,0.06279051952931337
3,0.0003,0.09410831331851431
4,0.0004,0.12533323356430426
5,0.0005,0.15643446504023087
6,0.0006,0.1873813145857246
7,0.0007,0.21814324139654254
8,0.0008,0.2486898871648548
9,0.0009,0.2789911060392293
10,0.001,0.3090169943749474
11,0.0011,0.3387379202452914
12,0.0012,0.3681245526846779
13,0.0013,0.3971478906347806
14,0.0014,0.42577929156507266
15,0.0015,0.4539904997395468
16,0.0016,0.4817536741017153
17,0.0017,0.5090414157503712
18,0.0018,0.5358267949789967
19,0.0019,0.5620833778521306
20,0.002,0.5877852522924731
21,0.0021,0.6129070536529765
22,0.0022,0.6374239897486897
23,0.0023,0.6613118653236518
24,0.0024,0.6845471059286886
25,0.0025,0.7071067811865476
26,0.0026,0.7289686274214116
27,0.0027,0.7501110696304596
28,0.0028,0.7705132427757893
29,0.0029,0.7901550123756903
30,0.003,0.8090169943749475
31,0.0031,0.8270805742745618
32,0.0032,0.8443279255020151
33,0.0033,0.8607420270039436
34,0.0034,0.8763066800438636
35,0.0035,0.8910065241883678
36,0.0036,0.9048270524660196
37,0.0037,0.9177546256839811
38,0.0038,0.9297764858882515
39,0.0039,0.9408807689542255
40,0.004,0.9510565162951535
41,0.0041,0.9602936856769432
42,0.0042,0.9685831611286311
43,0.0043,0.9759167619387474
44,0.0044,0.9822872507286887
45,0.0045,0.9876883405951378
46,0.0046,0.9921147013144779
47,0.0047,0.99556196460308
48,0.0048,0.9980267284282716
49,0.0049,0.9995065603657316
50,0.005,1.0
51,0.0051,0.9995065603657316
52,0.0052,0.9980267284282716
53,0.0053,0.99556196460308
54,0.0054,0.9921147013144778
55,0.0055,0.9876883405951378
56,0.0056,0.9822872507286887
57,0.0057,0.9759167619387474
58,0.0058,0.9685831611286312
59,0.0059,0.9602936856769431
60,0.006,0.9510565162951535
61,0.0061,0.9408807689542255
62,0.0062,0.9297764858882515
63,0.0063,0.9177546256839811
64,0.0064,0.9048270524660195
65,0.0065,0.8910065241883679
66,0.0066,0.8763066800438635
67,0.0067,0.8607420270039436
68,0.0068,0.8443279255020152
69,0.0069,0.8270805742745617
70,0.007,0.8090169943749475
71,0.0071,0.7901550123756903
72,0.0072,0.7705132427757893
73,0.0073,0.7501110696304596
74,0.0074,0.7289686274214114
75,0.0075,0.7071067811865476
76,0.0076,0.6845471059286885
77,0.0077,0.6613118653236518
78,0.0078,0.6374239897486899
79,0.0079,0.6129070536529764
80,0.008,0.5877852522924732
81,0.0081,0.5620833778521308
82,0.0082,0.5358267949789962
83,0.0083,0.5090414157503711
84,0.0084,0.4817536741017152
85,0.0085,0.45399049973954647
86,0.0086,0.4257792915650725
87,0.0087,0.3971478906347806
88,0.0088,0.36812455268467775
89,0.0089,0.3387379202452913
90,0.009,0.3090169943749475
91,0.0091,0.2789911060392291
92,0.0092,0.24868988716485482
93,0.0093,0.21814324139654276
94,0.0094,0.18738131458572457
95,0.0095,0.15643446504023098
96,0.0096,0.12533323356430454
97,0.0097,0.09410831331851435
98,0.0098,0.06279051952931358
99,0.0099,0.031410759078128236
100,0.01,1.2246467991473532e-16
101,0.0101,-0.031410759078127994
102,0.0102,-0.06279051952931378
103,0.0103,-0.09410831331851455
104,0.0104,-0.12533323356430429
105,0.0105,-0.15643446504023117
106,0.0106,-0.18738131458572477
107,0.0107,-0.2181432413965425
108,0.0108,-0.24868988716485502
109,0.0109,-0.2789911060392293
110,0.011,-0.3090169943749473
111,0.0111,-0.3387379202452915
112,0.0112,-0.3681245526846779
113,0.0113,-0.3971478906347804
114,0.0114,-0.42577929156507266
115,0.0115,-0.45399049973954664
116,0.0116,-0.481753674101715
117,0.0117,-0.5090414157503712
118,0.0118,-0.5358267949789964
119,0.0119,-0.562083377852131
120,0.012,-0.5877852522924734
121,0.0121,-0.6129070536529766
122,0.0122,-0.63742398974869
123,0.0123,-0.661311865323652
124,0.0124,-0.6845471059286887
125,0.0125,-0.7071067811865477
126,0.0126,-0.7289686274214116
127,0.0127,-0.7501110696304595
128,0.0128,-0.7705132427757894
129,0.0129,-0.7901550123756904
130,0.013,-0.8090169943749473
131,0.0131,-0.8270805742745622
132,0.0132,-0.8443279255020153
133,0.0133,-0.8607420270039438
134,0.0134,-0.8763066800438636
135,0.0135,-0.8910065241883678
136,0.0136,-0.9048270524660194
137,0.0137,-0.9177546256839813
138,0.0138,-0.9297764858882515
139,0.0139,-0.9408807689542255
140,0.014,-0.9510565162951535
141,0.0141,-0.960293685676943
142,0.0142,-0.9685831611286312
143,0.0143,-0.9759167619387474
144,0.0144,-0.9822872507286887
145,0.0145,-0.9876883405951377
146,0.0146,-0.9921147013144778
147,0.0147,-0.99556196460308
148,0.0148,-0.9980267284282716
149,0.0149,-0.9995065603657316
150,0.015,-1.0
151,0.0151,-0.9995065603657315
152,0.0152,-0.9980267284282716
153,0.0153,-0.99556196460308
154,0.0154,-0.9921147013144779
155,0.0155,-0.9876883405951378
156,0.0156,-0.9822872507286887
157,0.0157,-0.9759167619387475
158,0.0158,-0.9685831611286311
159,0.0159,-0.9602936856769431
160,0.016,-0.9510565162951536
161,0.0161,-0.9408807689542256
162,0.0162,-0.9297764858882516
163,0.0163,-0.9177546256839815
