index,t,value
0,0.0,0.0
1,0.0001,0.004398218015337544
2,0.0002,0.008796365832871739
3,0.0003,0.01319437325642744
4,0.0004,0.01759217009308588
5,0.0005,0.021989686154812747
6,0.0006,0.026386851260086143
7,0.0007,0.030783595235524423
8,0.0008,0.03517984791751372
9,0.0009,0.03957553915383537
10,0.001,0.04397059880529296
11,0.0011,0.048364956747339025
12,0.0012,0.05275854287170151
13,0.0013,0.05715128708800969
14,0.0014,0.06154311932541971
15,0.0015,0.0659339695342396
16,0.0016,0.07032376768755386
17,0.0017,0.0747124437828473
18,0.0018,0.07909992784362846
19,0.0019,0.08348614992105226
20,0.002,0.08787104009554199
21,0.0021,0.09225452847841056
22,0.0022,0.09663654521348111
23,0.0023,0.10101702047870653
24,0.0024,0.10539588448778835
25,0.0025,0.1097730674917948
26,0.0026,0.11414849978077754
27,0.0027,0.11852211168538809
28,0.0028,0.12289383357849246
29,0.0029,0.12726359587678535
30,0.003,0.13163132904240304
31,0.0031,0.13599696358453497
32,0.0032,0.1403604300610344
33,0.0033,0.14472165908002788
34,0.0034,0.14908058130152307
35,0.0035,0.15343712743901589
36,0.0036,0.15779122826109565
37,0.0037,0.16214281459304947
38,0.0038,0.16649181731846463
39,0.0039,0.17083816738083013
40,0.004,0.17518179578513624
41,0.0041,0.17952263359947263
42,0.0042,0.18386061195662518
43,0.0043,0.18819566205567095
44,0.0044,0.19252771516357134
45,0.0045,0.19685670261676402
46,0.0046,0.20118255582275277
47,0.0047,0.20550520626169555
48,0.0048,0.20982458548799088
49,0.0049,0.2141406251318625
50,0.005,0.21845325690094172
51,0.0051,0.22276241258184826
52,0.0052,0.22706802404176885
53,0.0053,0.23137002323003414
54,0.0054,0.23566834217969296
55,0.0055,0.2399629130090851
56,0.0056,0.244253667923412
57,0.0057,0.24854053921630437
58,0.0058,0.2528234592713888
59,0.0059,0.2571023605638514
60,0.006,0.26137717566199914
61,0.0061,0.2656478372288194
62,0.0062,0.26991427802353646
63,0.0063,0.27417643090316623
64,0.0064,0.278434228824068
65,0.0065,0.2826876048434942
66,0.0066,0.2869364921211371
67,0.0067,0.2911808239206736
68,0.0068,0.29542053361130693
69,0.0069,0.2996555546693058
70,0.007,0.30388582067954106
71,0.0071,0.30811126533701944
72,0.0072,0.3123318224484148
73,0.0073,0.31654742593359636
74,0.0074,0.3207580098271542
75,0.0075,0.3249635082799216
76,0.0076,0.32916385556049554
77,0.0077,0.3333589860567526
78,0.0078,0.33754883427736326
79,0.0079,0.3417333348533027
80,0.008,0.3459124225393583
81,0.0081,0.35008603221563445
82,0.0082,0.3542540988890544
83,0.0083,0.3584165576948579
84,0.0084,0.3625733438980972
85,0.0085,0.36672439289512837
86,0.0086,0.37086964021510016
87,0.0087,0.37500902152143945
88,0.0088,0.3791424726133332
89,0.0089,0.38326992942720706
90,0.009,0.3873913280382003
91,0.0091,0.39150660466163817
92,0.0092,0.3956156956544995
93,0.0093,0.3997185375168816
94,0.0094,0.40381506689346175
95,0.0095,0.40790522057495404
96,0.0096,0.41198893549956395
97,0.0097,0.41606614875443815
98,0.0098,0.420136797577111
99,0.0099,0.4242008193569476
100,0.01,0.4282581516365823
101,0.0101,0.4323087321133542
102,0.0102,0.43635249864073844
103,0.0103,0.44038938922977316
104,0.0104,0.4444193420504834
