index,t,value
0,0.0,1.0
1,0.0001,0.9999998026079184
2,0.0002,0.9999992104317518
3,0.0003,0.9999982234717338
4,0.0004,0.9999968417282541
5,0.0005,0.9999950652018582
6,0.0006,0.9999928938932473
7,0.0007,0.9999903278032789
8,0.0008,0.9999873669329657
9,0.0009,0.9999840112834769
10,0.001,0.9999802608561371
11,0.0011,0.999976115652427
12,0.0012,0.999971575673983
13,0.0013,0.9999666409225973
14,0.0014,0.9999613114002183
15,0.0015,0.9999555871089498
16,0.0016,0.9999494680510518
17,0.0017,0.99994295422894
18,0.0018,0.9999360456451858
19,0.0019,0.9999287423025168
20,0.002,0.9999210442038161
21,0.0021,0.9999129513521229
22,0.0022,0.999904463750632
23,0.0023,0.9998955814026943
24,0.0024,0.9998863043118164
25,0.0025,0.9998766324816606
26,0.0026,0.9998665659160453
27,0.0027,0.9998561046189447
28,0.0028,0.9998452485944885
29,0.0029,0.9998339978469628
30,0.003,0.999822352380809
31,0.0031,0.9998103122006247
32,0.0032,0.999797877311163
33,0.0033,0.999785047717333
34,0.0034,0.9997718234241998
35,0.0035,0.999758204436984
36,0.0036,0.9997441907610622
37,0.0037,0.9997297824019669
38,0.0038,0.9997149793653861
39,0.0039,0.9996997816571638
40,0.004,0.9996841892832999
41,0.0041,0.9996682022499501
42,0.0042,0.9996518205634257
43,0.0043,0.999635044230194
44,0.0044,0.999617873256878
45,0.0045,0.9996003076502565
46,0.0046,0.9995823474172643
47,0.0047,0.9995639925649914
48,0.0048,0.9995452431006845
49,0.0049,0.9995260990317453
50,0.005,0.9995065603657316
51,0.0051,0.999486627110357
52,0.0052,0.9994662992734908
53,0.0053,0.9994455768631582
54,0.0054,0.99942445988754
55,0.0055,0.9994029483549729
56,0.0056,0.9993810422739492
57,0.0057,0.9993587416531172
58,0.0058,0.9993360465012808
59,0.0059,0.9993129568273997
60,0.006,0.9992894726405892
61,0.0061,0.9992655939501207
62,0.0062,0.9992413207654209
63,0.0063,0.9992166530960728
64,0.0064,0.9991915909518144
65,0.0065,0.9991661343425401
66,0.0066,0.9991402832782997
67,0.0067,0.9991140377692989
68,0.0068,0.9990873978258987
69,0.0069,0.9990603634586165
70,0.007,0.9990329346781247
71,0.0071,0.9990051114952521
72,0.0072,0.9989768939209825
73,0.0073,0.998948281966456
74,0.0074,0.9989192756429681
75,0.0075,0.99888987496197
76,0.0076,0.9988600799350685
77,0.0077,0.9988298905740265
78,0.0078,0.998799306890762
79,0.0079,0.9987683288973492
80,0.008,0.9987369566060175
81,0.0081,0.9987051900291523
82,0.0082,0.9986730291792945
83,0.0083,0.9986404740691407
84,0.0084,0.9986075247115431
85,0.0085,0.9985741811195098
86,0.0086,0.998540443306204
87,0.0087,0.998506311284945
88,0.0088,0.9984717850692078
89,0.0089,0.9984368646726224
90,0.009,0.998401550108975
91,0.0091,0.9983658413922074
92,0.0092,0.9983297385364166
93,0.0093,0.9982932415558555
94,0.0094,0.9982563504649326
95,0.0095,0.9982190652782118
96,0.0096,0.9981813860104127
97,0.0097,0.9981433126764108
98,0.0098,0.9981048452912363
99,0.0099,0.9980659838700761
100,0.01,0.9980267284282716
101,0.0101,0.9979870789813204
102,0.0102,0.9979470355448755
103,0.0103,0.9979065981347455
104,0.0104,0.9978657667668942
105,0.0105,0.9978245414574415
106,0.0106,0.9977829222226622
107,0.0107,0.997740909078987
108,0.0108,0.9976985020430021
109,0.0109,0.9976557011314492
110,0.011,0.9976125063612252
111,0.0111,0.9975689177493828
112,0.0112,0.9975249353131302
113,0.0113,0.9974805590698309
114,0.0114,0.9974357890370038
115,0.0115,0.9973906252323237
116,0.0116,0.9973450676736202
117,0.0117,0.997299116378879
118,0.0118,0.9972527713662408
119,0.0119,0.9972060326540019
120,0.012,0.9971589002606139
121,0.0121,0.9971113742046841
122,0.0122,0.997063454504975
123,0.0123,0.9970151411804045
124,0.0124,0.9969664342500459
125,0.0125,0.996917333733128
126,0.0126,0.9968678396490348
127,0.0127,0.9968179520173059
