index,t,value
0,0.0,0.0
1,0.0001,0.007640320260547465
2,0.0002,0.015280442084749851
3,0.0003,0.022920167044023963
4,0.0004,0.030559296725310013
5,0.0005,0.03819763273883237
6,0.0006,0.04583497672585925
7,0.0007,0.05347113036646081
8,0.0008,0.06110589538726554
9,0.0009,0.06873907356921422
10,0.001,0.0763704667553115
11,0.0011,0.08399987685837432
12,0.0012,0.09162710586877695
13,0.0013,0.09925195586219263
14,0.0014,0.10687422900733066
15,0.0015,0.11449372757366941
16,0.0016,0.1221102539391842
17,0.0017,0.1297236105980703
18,0.0018,0.13733360016845994
19,0.0019,0.14494002540013387
20,0.002,0.15254268918222605
21,0.0021,0.16014139455092213
22,0.0022,0.1677359446971507
23,0.0023,0.17532614297426696
24,0.0024,0.18291179290572881
25,0.0025,0.19049269819276488
26,0.0026,0.19806866272203347
27,0.0027,0.20563949057327344
28,0.0028,0.21320498602694501
29,0.0029,0.22076495357186163
30,0.003,0.22831919791281133
31,0.0031,0.23586752397816785
32,0.0032,0.24340973692749146
33,0.0033,0.250945642159118
34,0.0034,0.2584750453177369
35,0.0035,0.2659977523019577
36,0.0036,0.2735135692718631
37,0.0037,0.2810223026565514
38,0.0038,0.2885237591616644
39,0.0039,0.2960177457769027
40,0.004,0.3035040697835276
41,0.0041,0.3109825387618486
42,0.0042,0.31845296059869654
43,0.0043,0.3259151434948826
44,0.0044,0.33336889597264174
45,0.0045,0.34081402688306056
46,0.0046,0.34825034541349037
47,0.0047,0.3556776610949428
48,0.0048,0.3630957838094701
49,0.0049,0.3705045237975279
50,0.005,0.3779036916653213
51,0.0051,0.38529309839213266
52,0.0052,0.3926725553376328
53,0.0053,0.40004187424917265
54,0.0054,0.4074008672690569
55,0.0055,0.414749346941799
56,0.0056,0.4220871262213566
57,0.0057,0.429414018478347
58,0.0058,0.4367298375072436
59,0.0059,0.444034397533551
60,0.006,0.45132751322096043
61,0.0061,0.45860899967848323
62,0.0062,0.46587867246756387
63,0.0063,0.4731363476091709
64,0.0064,0.4803818415908657
65,0.0065,0.48761497137384946
66,0.0066,0.49483555439998705
67,0.0067,0.5020434085988079
68,0.0068,0.5092383523944838
69,0.0069,0.516420204712783
70,0.007,0.5235887849879998
71,0.0071,0.5307439131698606
72,0.0072,0.5378854097304049
73,0.0073,0.5450130956708409
74,0.0074,0.5521267925283766
75,0.0075,0.5592263223830252
76,0.0076,0.5663115078643831
77,0.0077,0.573382172158384
78,0.0078,0.5804381390140243
79,0.0079,0.5874792327500632
80,0.008,0.5945052782616937
81,0.0081,0.6015161010271882
82,0.0082,0.6085115271145147
83,0.0083,0.6154913831879254
84,0.0084,0.6224554965145167
85,0.0085,0.6294036949707604
86,0.0086,0.6363358070490057
87,0.0087,0.6432516618639522
88,0.0088,0.6501510891590927
89,0.0089,0.6570339193131259
90,0.009,0.6638999833463396
91,0.0091,0.6707491129269622
92,0.0092,0.6775811403774835
93,0.0093,0.6843958986809455
94,0.0094,0.6911932214872002
95,0.0095,0.6979729431191353
96,0.0096,0.7047348985788698
97,0.0097,0.7114789235539158
98,0.0098,0.7182048544233068
99,0.0099,0.7249125282636952
100,0.01,0.7316017828554141
101,0.0101,0.7382724566885085
102,0.0102,0.7449243889687293
103,0.0103,0.7515574196234956
104,0.0104,0.7581713893078219
105,0.0105,0.7647661394102102
106,0.0106,0.7713415120585079
107,0.0107,0.7778973501257298
108,0.0108,0.7844334972358455
109,0.0109,0.7909497977695295
110,0.011,0.7974460968698767
111,0.0111,0.8039222404480816
112,0.0112,0.8103780751890798
113,0.0113,0.8168134485571534
114,0.0114,0.8232282088014997
115,0.0115,0.8296222049617612
116,0.0116,0.8359952868735202
117,0.0117,0.8423473051737529
118,0.0118,0.8486781113062476
119,0.0119,0.8549875575269834
120,0.012,0.8612754969094703
121,0.0121,0.8675417833500513
122,0.0122,0.873786271573164
123,0.0123,0.8800088171365643
124,0.0124,0.8862092764365095
125,0.0125,0.8923875067129021
126,0.0126,0.898543366054393
127,0.0127,0.9046767134034454
128,0.0128,0.9107874085613568
129,0.0129,0.9168753121932415
130,0.013,0.9229402858329713
131,0.0131,0.9289821918880752
132,0.0132,0.9350008936445982
133,0.0133,0.9409962552719169
