index,t,value
0,0.0,0.0
1,0.0001,0.006283143965558951
2,0.0002,0.012566039883352607
3,0.0003,0.018848439715408172
4,0.0004,0.02513009544333748
5,0.0005,0.03141075907812829
6,0.0006,0.037690182669934534
7,0.0007,0.0439681183178649
8,0.0008,0.050244318179769556
9,0.0009,0.05651853448202453
10,0.001,0.06279051952931337
11,0.0011,0.0690600257144058
12,0.0012,0.07532680552793271
13,0.0013,0.08159061156815754
14,0.0014,0.08785119655074317
15,0.0015,0.09410831331851433
16,0.0016,0.1003617148512149
17,0.0017,0.1066111542752599
18,0.0018,0.11285638487348168
19,0.0019,0.11909716009486973
20,0.002,0.12533323356430426
21,0.0021,0.13156435909228248
22,0.0022,0.13779029068463808
23,0.0023,0.14401078255225216
24,0.0024,0.15022558912075704
25,0.0025,0.15643446504023087
26,0.0026,0.16263716519488358
27,0.0027,0.16883344471273387
28,0.0028,0.17502305897527604
29,0.0029,0.18120576362713733
30,0.003,0.18738131458572463
31,0.0031,0.19354946805086023
32,0.0032,0.19970998051440703
33,0.0033,0.20586260876988133
34,0.0034,0.21200710992205463
35,0.0035,0.21814324139654254
36,0.0036,0.22427076094938117
37,0.0037,0.23038942667659057
38,0.0038,0.23649899702372468
39,0.0039,0.2425992307954074
40,0.004,0.2486898871648548
41,0.0041,0.25477072568338216
42,0.0042,0.2608415062898969
43,0.0043,0.26690198932037557
44,0.0044,0.2729519355173252
45,0.0045,0.2789911060392292
46,0.0046,0.2850192624699761
47,0.0047,0.2910361668282718
48,0.0048,0.29704158157703486
49,0.0049,0.30303526963277394
50,0.005,0.3090169943749474
51,0.0051,0.3149865196553048
52,0.0052,0.3209436098072095
53,0.0053,0.32688802965494246
54,0.0054,0.3328195445229866
55,0.0055,0.33873792024529137
56,0.0056,0.34464292317451706
57,0.0057,0.350534320191259
58,0.0058,0.3564118787132507
59,0.0059,0.36227536670454563
60,0.006,0.368124552684678
61,0.0061,0.37395920573780045
62,0.0062,0.37977909552180106
63,0.0063,0.38558399227739654
64,0.0064,0.3913736668372024
65,0.0065,0.39714789063478056
66,0.0066,0.40290643571366264
67,0.0067,0.40864907473634904
68,0.0068,0.4143755809932841
69,0.0069,0.42008572841180625
70,0.007,0.42577929156507266
71,0.0071,0.43145604568095897
72,0.0072,0.4371157666509329
73,0.0073,0.4427582310389015
74,0.0074,0.44838321609003223
75,0.0075,0.45399049973954675
76,0.0076,0.4595798606214878
77,0.0077,0.4651510780774583
78,0.0078,0.4707039321653325
79,0.0079,0.4762382036679391
80,0.008,0.4817536741017153
81,0.0081,0.4872501257253323
82,0.0082,0.49272734154829156
83,0.0083,0.4981851053394908
84,0.0084,0.5036232016357608
85,0.0085,0.5090414157503713
86,0.0086,0.5144395337815064
87,0.0087,0.5198173426207094
88,0.0088,0.5251746299612957
89,0.0089,0.530511184306734
90,0.009,0.5358267949789965
91,0.0091,0.5411212521268759
92,0.0092,0.5463943467342691
93,0.0093,0.5516458706284302
94,0.0094,0.556875616488188
95,0.0095,0.5620833778521306
96,0.0096,0.5672689491267564
97,0.0097,0.5724321255945909
98,0.0098,0.5775727034222675
99,0.0099,0.5826904796685761
100,0.01,0.5877852522924731
101,0.0101,0.5928568201610592
102,0.0102,0.5979049830575188
103,0.0103,0.6029295416890247
104,0.0104,0.6079302976946054
105,0.0105,0.6129070536529765
106,0.0106,0.6178596130903343
107,0.0107,0.6227877804881125
108,0.0108,0.6276913612907005
109,0.0109,0.6325701619131244
110,0.011,0.6374239897486896
111,0.0111,0.6422526531765844
112,0.0112,0.6470559615694442
113,0.0113,0.6518337253008787
114,0.0114,0.6565857557529565
115,0.0115,0.6613118653236518
116,0.0116,0.6660118674342516
117,0.0117,0.67068557653672
118,0.0118,0.6753328081210244
119,0.0119,0.6799533787224191
120,0.012,0.6845471059286887
121,0.0121,0.6891138083873485
122,0.0122,0.6936533058128049
123,0.0123,0.6981654189934726
124,0.0124,0.7026499697988492
125,0.0125,0.7071067811865476
126,0.0126,0.7115356772092853
127,0.0127,0.7159364830218311
128,0.0128,0.7203090248879069
129,0.0129,0.7246531301870466
130,0.013,0.7289686274214114
131,0.0131,0.7332553462225601
132,0.0132,0.7375131173581739
133,0.0133,0.7417417727387392
134,0.0134,0.7459411454241821
135,0.0135,0.7501110696304595
136,0.0136,0.7542513807361038
137,0.0137,0.7583619152887219
138,0.0138,0.7624425110114479
139,0.0139,0.7664930068093498
140,0.014,0.7705132427757893
141,0.0141,0.7745030601987338
142,0.0142,0.7784623015670235
143,0.0143,0.7823908105765881
144,0.0144,0.7862884321366189
145,0.0145,0.7901550123756904
146,0.0146,0.7939903986478353
147,0.0147,0.797794439538571
148,0.0148,0.8015669848708765
149,0.0149,0.805307885711122
150,0.015,0.8090169943749475
151,0.0151,0.812694164433094
152,0.0152,0.8163392507171839
153,0.0153,0.8199521093254523
154,0.0154,0.8235325976284275
155,0.0155,0.8270805742745618
156,0.0156,0.8305958991958126
157,0.0157,0.8340784336131711
158,0.0158,0.8375280400421418
159,0.0159,0.840944582298169
160,0.016,0.8443279255020151
161,0.0161,0.8476779360850831
162,0.0162,0.8509944817946918
163,0.0163,0.854277431699295
164,0.0164,0.8575266561936523
165,0.0165,0.8607420270039436
166,0.0166,0.8639234171928353
167,0.0167,0.86707070116449
168,0.0168,0.8701837546695256
169,0.0169,0.87326245480992
170,0.017,0.8763066800438637
171,0.0171,0.8793163101905562
172,0.0172,0.8822912264349533
173,0.0173,0.8852313113324551
174,0.0174,0.8881364488135445
175,0.0175,0.8910065241883678
176,0.0176,0.8938414241512638
177,0.0177,0.8966410367852359
178,0.0178,0.899405251566371
179,0.0179,0.9021339593682028
180,0.018,0.9048270524660195
181,0.0181,0.907484424541117
182,0.0182,0.9101059706849958
183,0.0183,0.9126915874035028
184,0.0184,0.9152411726209175
185,0.0185,0.917754625683981
186,0.0186,0.9202318473658703
187,0.0187,0.9226727398701149
188,0.0188,0.925077206834458
189,0.0189,0.9274451533346614
190,0.019,0.9297764858882513
191,0.0191,0.932071112458211
192,0.0192,0.9343289424566119
193,0.0193,0.9365498867481924
194,0.0194,0.9387338576538741
195,0.0195,0.9408807689542255
