frequency_hz,magnitude,phase_rad
0.0,3.925185629331707e-17,3.141592653589793
0.2,1.106377518776142e-16,-3.090189498054069
0.4,9.260422048364178e-17,3.140861505754639
0.6000000000000001,1.4372067158229222e-16,2.897176862887571
0.8,2.1626611698943884e-16,3.1404675346754916
1.0,1.0,-5.959793395470774e-16
1.2000000000000002,1.7695621822412265e-16,-0.0008787260908229106
1.4000000000000001,8.101162827180863e-17,-0.02086129600935059
1.6,5.004446817273918e-17,-0.0006171312709170959
1.8,7.110470837636024e-17,-0.09231637656382646
2.0,2.6261989819984468e-17,-0.03484209682335684
2.2,2.4796918299293863e-17,0.8512374340002278
2.4000000000000004,1.6466329319205206e-17,-0.011156287517033698
2.6,9.490622954812445e-18,1.5923484299849218
2.8000000000000003,1.1822696768817235e-17,-0.019025198987241428
3.0,1.7062326074961386e-17,-0.5551532987347394
3.2,7.948803284582666e-18,0.0676754934840131
3.4000000000000004,1.1139809829262751e-17,0.38177580502950687
3.6,6.310087448523658e-18,0.03278617344884721
3.8000000000000003,1.5076465141732634e-17,1.4314793336636755
4.0,5.048541364211721e-18,-0.009778285776293817
4.2,3.420266672084119e-17,0.17256817138849684
4.4,4.4731479488192955e-18,0.19210708482503924
4.6000000000000005,1.1216663725943756e-17,-0.10404064750348865
4.800000000000001,4.395480168214488e-18,0.8254394431832283
5.0,1.6115143064744798e-17,-0.6593263121656067
5.2,4.444246946330401e-18,-0.995956090569003
5.4,1.2595669597221004e-17,1.4383069471155647
5.6000000000000005,3.22068611570945e-18,-0.5931220088916046
5.800000000000001,1.2609407083164738e-17,2.2580976483676563
6.0,3.0014543347585924e-18,-0.475781678455524
6.2,6.737391041210791e-18,0.07513898110992605
6.4,2.784280689439834e-18,-0.6279839080685794
6.6000000000000005,1.2615414325892965e-17,-0.08138271085068507
6.800000000000001,4.001547790553473e-18,-1.1217665677281057
7.0,1.0856789664466309e-17,0.7343036042268479
7.2,3.534067560915204e-18,1.0009599860619887
7.4,1.6702991330166328e-17,2.7750706648835135
7.6000000000000005,2.1296344279357316e-18,0.6222538016339425
7.800000000000001,1.6258131416896126e-18,-3.12218724945636
8.0,1.1110495801743963e-18,0.5774643240690902
8.200000000000001,6.453480346035445e-18,-0.42954645455403523
8.4,9.158173328799448e-19,0.027323107069616527
8.6,5.305905341693397e-18,-2.338403511074136
8.8,1.2159894199790228e-18,-0.5200926770648546
9.0,8.932906111796366e-18,2.2943105547211746
9.200000000000001,1.6889464821503766e-18,0.5712310719569821
9.4,3.0535448175024275e-18,-1.2846441220828881
9.600000000000001,3.3078527656695494e-19,1.6358160142458757
9.8,3.3103659032656693e-18,1.0857510028220823
10.0,1.6215044374588033e-18,0.012518911616080425
10.200000000000001,3.135816870961939e-18,-0.3294935655729173
10.4,7.653086120683657e-19,-0.4880772216718781
10.600000000000001,1.977870469249786e-18,0.3648329800882759
10.8,2.335072654787313e-18,-0.80155780380575
11.0,3.3882269420493663e-18,-1.813891596665172
11.200000000000001,2.8933939365738416e-18,1.078011132096938
11.4,1.0206094738129674e-18,0.3534694061133337
11.600000000000001,9.456756323512319e-19,1.2689938563180276
11.8,3.3814249571293973e-18,1.7557158015544863
12.0,1.2310453891688683e-18,1.6421616200525229
12.200000000000001,5.5960786714025954e-18,0.14078529677680993
12.4,1.8160907601504218e-18,1.1575998275909523
12.600000000000001,1.0548998473893093e-17,-1.7629749600459652
12.8,4.312253821801915e-18,1.7470693574901455
13.0,8.938674616986354e-18,-2.3080641489039406
13.200000000000001,3.730280420058616e-18,-1.7205474094187436
13.4,5.325576381626388e-18,1.134910284548685
13.600000000000001,1.0980422079658566e-18,-1.1360739426106736
13.8,1.0044764058512002e-17,1.937430846786985
14.0,1.1227741417677719e-18,-1.0362769947756023
14.200000000000001,3.289143929101327e-18,0.08328629992166106
14.4,9.632434658192615e-19,-0.021128250531723194
14.600000000000001,8.233860287584186e-18,-2.8087673809669553
14.8,1.1212722940441745e-18,2.619785800172472
15.0,6.420732629841835e-18,2.8295510146718676
15.200000000000001,1.3956497619781997e-18,-2.0582372673434124
15.4,1.5673279237576153e-18,-0.7483002470474587
15.600000000000001,1.2483423888202636e-18,-0.7117887274558704
15.8,7.091781036459129e-18,-0.35077906389238683
16.0,6.953561677738449e-19,1.6984460893119107
16.2,3.3342521809211903e-18,-1.674112852259029
16.400000000000002,1.5498420895640953e-18,-1.6780358883533746
16.6,3.1213618093432094e-18,-3.0636286948240006
16.8,2.5989208228060113e-18,-0.7372524787648758
17.0,4.2672353743973e-18,-1.457599170881194
17.2,1.8802556905705893e-18,0.6587659700779053
17.400000000000002,1.2509585886520279e-18,2.8300080805695016
17.6,4.756677647519721e-19,1.6210628691348612
17.8,3.835137994527387e-18,-0.19745533932498807
18.0,2.5718503169379474e-19,-0.7935448894846631
18.2,3.571526264018408e-18,-0.3257617498061971
18.400000000000002,5.629754127075825e-19,-0.6968341281331467
18.6,3.802517105674321e-18,2.726566557657922
18.8,1.2270715387241005e-18,-1.162132344834399
19.0,2.4966940650123643e-18,0.7663360764224911
19.200000000000003,6.456669134989699e-19,1.7350525961715364
19.400000000000002,8.860230336832924e-19,0.5965758116089576
19.6,3.2908558772091853e-19,-1.5761102187532199
19.8,2.0014791343462103e-18,1.4722916630525091
20.0,1.9013724457367507e-19,-3.043969832587618
20.200000000000003,8.391903350010354e-18,2.0355855301331958
20.400000000000002,1.6155760357253717e-18,-1.6480830661532968
20.6,4.913428221964061e-18,-1.9606521396476002
20.8,3.951240762731239e-18,-0.6265536513797836
21.0,4.657945278933298e-18,0.150529483027494
21.200000000000003,4.286944048567184e-18,0.6999296379844813
21.400000000000002,5.1095292176710545e-18,0.4812939093459611
21.6,3.3807509151940247e-18,1.7839110094346915
21.8,2.449699772654942e-18,2.5904714841273386
22.0,4.037699883216314e-19,1.0247534512824272
22.200000000000003,1.0037540895146596e-18,-1.4279251953731014
