frequency_hz,magnitude,phase_rad
0.0,0.0036175854498415347,0.0
0.125,0.007239694474281562,-0.0004777201977091643
0.25,0.007253299194352249,-0.000957235950816134
0.375,0.00727608768934425,-0.0014403653785149558
0.5,0.007308233166380387,-0.00192897232559067
0.625,0.007349982727813511,-0.0024249907475539724
0.75,0.007401662181554329,-0.002930451000993403
0.875,0.0074636825214369085,-0.0034475088108795924
1.0,0.007536548323097252,-0.003978477816208371
1.125,0.007620868384305434,-0.004525866774676477
1.25,0.0077173690434299775,-0.005092422749981645
1.375,0.0078269107438137,-0.005681181931902508
1.5,0.007950508586401237,-0.006295530177608494
1.625,0.008089357843459379,-0.006939275952783017
1.75,0.0082448657145887,-0.007616739150350495
1.875,0.008418691023895397,-0.00833286035543396
2.0,0.008612794129962943,-0.009093336628450436
2.125,0.008829500115728358,-0.009904791972276141
2.25,0.009071579444817533,-0.010774993602101834
2.375,0.009342351868549783,-0.011713129355837727
2.5,0.009645821682536011,-0.012730167700928571
2.625,0.009986855840405085,-0.013839330808048311
2.75,0.010371421541298331,-0.015056724680091524
2.875,0.01080690771551382,-0.016402190991116932
3.0,0.011302567021565997,-0.017900477564544923
3.125,0.011870134450575729,-0.019582876027554364
3.25,0.012524710603660878,-0.021489559899751598
3.375,0.013286051735588106,-0.023672999620348203
3.5,0.01418050304832032,-0.02620308142733481
3.625,0.015243982986692453,-0.029175011686450116
3.75,0.016526750873513216,-0.032721950737790086
3.875,0.018101337305927126,-0.03703604164536683
4.0,0.020076386062880747,-0.042405147066513174
4.125,0.02262226878349614,-0.04928091503571826
4.25,0.026022055211995444,-0.05841445893470429
4.375,0.030782801492266764,-0.07115337545229113
4.5,0.0379104052361696,-0.09017839079076823
4.625,0.04971636076771945,-0.1216819192579533
4.75,0.07289526975574577,-0.18381633279168544
4.875,0.13689976896412828,-0.36003390127822654
5.0,0.37886320093629683,-1.5660217304925965
5.125,0.13351961485576935,-2.772008067464249
5.25,0.06933949347885726,-2.9482211564231453
5.375,0.046122497437937116,-3.0103480947326204
5.5,0.034299980321120936,-3.041841138215554
5.625,0.02716138461100557,-3.060852639028426
5.75,0.02239115924874388,-3.073574985886111
5.875,0.018981991520473942,-3.082688873464614
6.0,0.016426221272700423,-3.0895418608421195
6.125,0.014440479351238582,-3.094885017523761
6.25,0.012854225742860593,-3.0991699411876197
6.375,0.011558710201830535,-3.102684437406713
6.5,0.010481326747699962,-3.1056205851481984
6.625,0.009571756729784773,-3.1081114733189086
6.75,0.008794030538195538,-3.1102522291486765
6.875,0.00812175554209704,-3.1121126516247566
7.0,0.007535129151933658,-3.1137451153585194
7.125,0.007019003845911421,-3.115189688947547
7.25,0.006561595983163421,-3.1164775494255172
7.375,0.006153601688878493,-3.1176333197071866
7.5,0.005787577586764338,-3.118676705525654
7.625,0.005457498235115221,-3.1196236651118996
7.75,0.00515843412197954,-3.1204872601443037
7.875,0.004886313574285131,-3.121278284886878
8.0,0.004637744134287265,-3.1220057381587067
8.125,0.004409876769979823,-3.122677182109111
8.25,0.004200301398295889,-3.123299018252893
8.375,0.004006965610073537,-3.123876702203096
8.5,0.003828110800991785,-3.124414912417696
8.625,0.003662221510117352,-3.1249176840540867
8.75,0.0035079848863557245,-3.1253885160685666
8.875,0.0033642579972650182,-3.1258304575991986
9.0,0.0032300412656772535,-3.1262461781616158
9.125,0.0031044567349520894,-3.1266380250897936
9.25,0.0029867301691915205,-3.127008070846611
