frequency_hz,magnitude,phase_rad
0.0,1.4021300284074642e-18,0.0
0.2,8.333172260321211e-18,3.0605003686490853
0.4,1.493809083561035e-17,1.5700246771853512
0.6000000000000001,3.118247778780022e-17,1.9612501216567524
0.8,2.649005224535005e-17,1.7798282970762114
1.0,3.744756375116879e-17,0.9950212478490694
1.2000000000000002,4.3686581271509365e-17,1.632503175443868
1.4000000000000001,4.758029931961004e-17,1.9159137400308797
1.6,8.239113422482533e-17,1.6566518856583274
1.8,8.37299160066255e-17,1.5454368837765482
2.0,1.2514124757742635e-16,1.5230103499246608
2.2,1.7550438383457044e-16,1.6970880905306982
2.4000000000000004,1.9242734132621892e-16,1.5913469382805236
2.6,2.880797701717545e-16,1.5682326368699926
2.8000000000000003,5.808169649534993e-16,1.5792999297041335
3.0,1.0,-1.5707963267948983
3.2,5.8737375201629e-16,-1.5853237168143142
3.4000000000000004,2.858122884206832e-16,-1.5505048728581001
3.6,1.9443158410915178e-16,-1.6010506830165203
3.8000000000000003,1.8171064941732981e-16,-1.575088876523595
4.0,1.0120280506033633e-16,-1.5257984755094482
4.2,8.022861980374508e-17,-1.68743500555421
4.4,6.508239776527154e-17,-1.5933795260714283
4.6000000000000005,4.3705260166526006e-17,-1.0295907519044813
4.800000000000001,3.9993518459039846e-17,-1.9713671741135277
5.0,4.143707046482137e-17,-1.7304340382498185
5.2,2.3152739675420112e-17,-1.5772180240591593
5.4,1.3312146709744376e-17,-1.4391819664501133
5.6000000000000005,1.0230411391043913e-17,-2.1788910998562763
5.800000000000001,8.004414670114129e-18,2.164877724184728
6.0,1.627674226393042e-17,1.3130516518299986
6.2,2.731415442443575e-17,1.7574513683971797
6.4,2.6623720916659442e-17,2.2359385642231255
6.6000000000000005,3.3804891783078824e-17,1.8660982483883009
6.800000000000001,7.783634144326157e-17,1.3967836001257288
7.0,1.0223781451201132e-16,1.6368793190702897
7.2,1.3840552700905508e-16,1.5877357897746083
7.4,2.2229547701649843e-16,1.5536681397135013
7.6000000000000005,3.4824442784071973e-16,1.5908192916784196
7.800000000000001,7.211400458660847e-16,1.5832456232745042
8.0,0.5,-1.5707963267949014
8.200000000000001,8.305477657192899e-16,-1.5564431092063384
8.4,4.2251584810771834e-16,-1.5552417732612622
8.6,3.0716464411168986e-16,-1.5408316162538265
8.8,2.367711312792927e-16,-1.5696100938495432
9.0,2.0584609212771193e-16,-1.5206944023620972
9.200000000000001,1.6828851809769138e-16,-1.5458279641087636
9.4,1.4617402984879605e-16,-1.4602840349466844
9.600000000000001,1.3759199235394067e-16,-1.552027497737745
9.8,1.151895730256499e-16,-1.6274339082005338
10.0,1.2066724486284842e-16,-1.5396797445538242
10.200000000000001,1.0464470084093045e-16,-1.553744853029709
10.4,9.794507640128612e-17,-1.5627627028471756
10.600000000000001,1.0346746567799073e-16,-1.556317454302008
10.8,8.411386596611367e-17,-1.5602844826076825
11.0,7.884297824675848e-17,-1.4186844667166314
11.200000000000001,8.581151559562398e-17,-1.6870124092125405
11.4,6.533772956682914e-17,-1.6257739992875666
11.600000000000001,7.639028618162541e-17,-1.591567283772775
11.8,7.04925223634347e-17,-1.6038729677947283
12.0,6.175780488206302e-17,-1.5386299400670944
12.200000000000001,6.419370048116032e-17,-1.920234914122242
12.4,7.935930713065196e-17,-1.7662583386429775
12.600000000000001,1.0220057908908817e-16,-1.1561930311279018
12.8,6.366566845028878e-17,-1.3294248287912218
13.0,4.5107461430316256e-17,-1.519621611070686
13.200000000000001,6.629805103186885e-17,-1.4377922179589875
13.4,6.098895780405021e-17,-1.3245935041469914
13.600000000000001,4.473226449755797e-17,-1.2844428508606975
13.8,4.168675112640583e-17,-1.550224414812051
14.0,5.0258589331075063e-17,-1.3211441308384073
14.200000000000001,4.521534775006901e-17,-1.3029033074538914
14.4,5.2549070992696714e-17,-1.8382585983650839
14.600000000000001,5.883081537099606e-17,-1.7741236909904081
14.8,5.3698141809738195e-17,-1.4923411158933595
15.0,3.5434124021176157e-17,-1.4136026371125963
15.200000000000001,4.6759566427870414e-17,-1.5870891577034074
15.4,2.8443439249498236e-17,-1.5238520383740026
15.600000000000001,3.394322745337436e-17,-1.738801380377214
15.8,6.794599325955283e-17,-2.0903591967521264
16.0,3.634971368990325e-17,-1.475994578201667
16.2,6.054785534192093e-17,-1.4126992010051356
16.400000000000002,2.9571332725217643e-17,-1.561475280454253
16.6,3.558581579022075e-17,-1.4922182266321915
16.8,4.3836678645143426e-17,-1.5302129755398548
17.0,3.839234119861523e-17,-1.363920895185741
17.2,3.081309973609797e-17,-1.5290665655616436
17.400000000000002,3.322926057245098e-17,-1.5358693273530715
17.6,4.442577963219051e-17,-1.627822054589535
17.8,3.9045390304768916e-17,-1.5639803548105182
18.0,3.2151696464819587e-17,-1.5580536715201414
18.2,2.910879613707958e-17,-1.7745035799872486
18.400000000000002,3.117045443122221e-17,-1.4804693946415313
18.6,3.76820410652108e-17,-1.643091369618437
18.8,3.54479121774965e-17,-1.731725605663248
19.0,3.4215216449784253e-17,-1.319588780607973
19.200000000000003,3.3017785597886114e-17,-1.3823467502509854
19.400000000000002,3.060824100396429e-17,-1.0838464188736818
19.6,3.380186083058405e-17,-1.5202999377807496
19.8,2.7741638244638352e-17,-0.6680935159077909
20.0,1.576181564961173e-17,-0.9241401060782031
20.200000000000003,2.2814056547480025e-17,-2.5399995761489453
20.400000000000002,2.5882141685545924e-17,-1.7700095765559298
20.6,3.6565036962886915e-17,-1.7611798717574327
20.8,2.690259611037446e-17,-1.2658026368614435
21.0,2.3107145626725997e-17,-1.470695610501221
21.200000000000003,3.069047023468976e-17,-1.5268501653537347
21.400000000000002,1.6023007205772013e-17,-1.6285570016562028
21.6,2.1937319330454233e-17,-1.8066725049807704
21.8,4.3682572620330477e-17,-2.0416694666115873
22.0,3.0236523044666815e-17,-1.4484894778144788
22.200000000000003,3.618440443133534e-17,-1.4449152524513054
22.400000000000002,1.6216868449773438e-17,-1.6303196008996392
22.6,2.5825377163865166e-17,-1.794870722083078
22.8,3.26673747919097e-17,-1.5470583320100053
23.0,2.1910926853858532e-17,-1.1964122740216057
23.200000000000003,2.3626560425950005e-17,-1.634352473791209
23.400000000000002,2.1136884427692322e-17,-1.4965898156819715
23.6,2.832926673786828e-17,-1.6541219454099192
23.8,2.139758060515615e-17,-2.150222285214981
24.0,5.332099897594611e-17,-0.9209083338970062
24.200000000000003,2.2245193329888726e-17,-1.0046835282626931
24.400000000000002,2.3114488076657982e-17,-1.2882169969008623
24.6,2.345905474254001e-17,-1.3338396672532709
24.8,1.9831405807872367e-17,-1.468865871799946
25.0,1.1729041990808774e-17,-0.8208872789998444
25.200000000000003,1.544510070954663e-17,-2.165385349275836
25.400000000000002,1.4892510452187478e-17,-2.627828514885873
25.6,3.812319773436626e-17,-1.8899492799349518
25.8,2.6553875711331887e-17,-1.628346445008499
26.0,3.30194588702532e-17,-1.36208692323519
26.200000000000003,1.960089336885289e-17,-1.326033531559779
26.400000000000002,2.1165288158215742e-17,-1.5684891207729619
26.6,2.9629620728749255e-17,-1.4211288775933841
26.8,2.146469326952302e-17,-1.860131827340513
27.0,2.7832101020976236e-17,-0.8254889398438042
27.200000000000003,2.1945648084589976e-17,-1.9682539394696807
27.400000000000002,9.669091872633966e-18,-1.041470473299322
27.6,4.0889186675926725e-17,-2.0126818843909007
27.8,3.452100775457294e-17,-0.9319562300791705
28.0,9.08299407072165e-18,-1.035913812796945
28.200000000000003,3.4245999622155996e-17,-2.1470880274392856
28.400000000000002,3.4084811219116595e-17,-0.915809204348658
28.6,1.6931675822478415e-17,-1.5499126989797543
28.8,1.901422225259381e-17,-1.1506496860104956
29.0,2.5165127154153284e-17,-1.1932505776384617
29.200000000000003,1.9514192022097228e-17,-1.1230134802585092
29.400000000000002,1.958543738895239e-17,-1.3855064805207165
29.6,2.4745668512431942e-17,-0.8370479664260042
29.8,1.8312950176042302e-17,-0.43976204428881704
30.0,9.416797724442325e-18,1.1252471087361293
30.200000000000003,1.2628154553821612e-17,-2.6481750166382785
30.400000000000002,1.543553825156874e-17,-2.090712880890794
30.6,1.7317944851189104e-17,-2.12402722086284
30.8,2.131741456250719e-17,-1.2161499465238554
31.0,3.647776231870088e-18,-1.7523383758979914
31.200000000000003,1.437258063517317e-17,-2.8638441972568773
31.400000000000002,2.6346194857224977e-17,-2.504641041812578
31.6,2.96091300818125e-17,-1.6130764903614974
31.8,2.541199682599233e-17,-1.3259517326212003
32.0,1.1299016389472617e-17,-0.8265357179535804
32.2,1.489543007439987e-17,-2.0227038561204904
32.4,1.3943321751288045e-17,-2.128064238883687
32.6,2.3130016390559867e-17,-1.9418460689700856
32.800000000000004,2.6537174667175885e-17,-1.6171118521402388
33.0,2.1755069026513736e-17,-1.2896723997653186
33.2,1.3499707902383385e-17,-0.9216933434265249
33.4,1.4571443114014496e-17,-1.8448731014956101
33.6,2.0072210954208534e-17,-1.5069279640273612
33.800000000000004,1.676110540161977e-17,-1.2489574428784944
34.0,3.2529528915453135e-17,-0.7987867108698977
34.2,2.085297991235876e-17,0.5608925180220631
34.4,1.326284486064216e-17,0.9587043517149857
34.6,1.4388901168479883e-17,2.88707866028415
34.800000000000004,2.5218267697514886e-17,2.942968819688565
35.0,2.886487301888112e-17,-2.0821764092493167
35.2,1.2452353000128328e-17,-1.5671441236651806
35.4,1.867664625253522e-17,-1.9120234310155984
35.6,1.2170767164158807e-17,-1.7645603506086898
35.800000000000004,1.530658910821939e-17,-2.236735579544505
36.0,1.3827996656221287e-17,-1.5862822025480097
36.2,7.640500338740386e-18,-1.654251991571796
36.4,1.827713676248792e-17,-2.79481808931795
36.6,2.7110505108918912e-17,-1.9380762420091866
36.800000000000004,2.20903282661744e-17,-1.946712605432178
37.0,1.9608218163836815e-17,-1.156283006781585
37.2,1.0962982730794716e-17,-2.2941743106358032
37.4,1.241803019175706e-17,-2.3557979172389802
37.6,2.6578428831451517e-17,-1.8608783140766065
37.800000000000004,1.9884432098058842e-17,-1.669031850264852
38.0,1.661649839300952e-17,-1.3018272452654824
38.2,1.3701321307310734e-17,-1.7151501756843857
38.400000000000006,1.0310478546969454e-17,-2.27249489073447
38.6,1.8444688596127446e-17,-1.9412418495534247
38.800000000000004,2.3310288354183618e-17,-1.7625659120054462
39.0,1.780488951361749e-17,-0.919035705695432
39.2,7.717059275049034e-18,-1.2881031868443433
39.400000000000006,1.0206810269386114e-17,-2.30093584824313
39.6,2.4492969028505823e-17,-1.7386629846624146
39.800000000000004,2.1011037361978332e-17,-1.361726022360059
40.0,2.089398659155773e-17,-1.2786861242979906
40.2,1.8309631932541838e-17,0.7655791444809371
40.400000000000006,1.5307598723482638e-17,1.6529573058715439
40.6,2.0980626099671765e-17,2.9091670226313915
40.800000000000004,2.9567901813908825e-17,2.9922700246583376
41.0,3.111434105286576e-17,-2.577466083081523
41.2,1.7163449039214915e-17,-2.07418576691097
41.400000000000006,2.5197151307932364e-17,-2.3467594995187078
41.6,1.8763261859040364e-17,-2.3623534759960765
41.800000000000004,6.273298017947625e-17,-2.9187112363369088
42.0,9.582369960187567e-17,-1.5932071832096975
42.2,4.708873356404666e-17,-0.16894971572958511
42.400000000000006,1.6782531455837305e-17,-2.8106350114471934
42.6,2.3040521637448595e-17,-1.149225964683993
42.800000000000004,1.858154753239922e-17,-2.0414793803726727
43.0,2.4539196469286193e-17,-0.4085342291685672
43.2,1.875436368488826e-17,-2.68588754585304
43.400000000000006,7.43223126805117e-18,1.5688566640105064
43.6,4.929510725352616e-17,-2.5938570581009346
43.800000000000004,3.968999720522332e-17,-1.5040883683126962
44.0,2.1636169763639093e-17,-1.576200441056965
44.2,2.9959866983859246e-17,-1.7694423489154671
44.400000000000006,3.277482231496643e-17,-0.9092593132184239
44.6,1.407272218670486e-18,-0.9867150701831295
44.800000000000004,1.495118266314887e-17,-0.8854476643467358
45.0,4.8290058462748997e-17,2.5805936475167415
45.2,2.1330781666714612e-17,-1.4299669610972041
45.400000000000006,1.498130821301425e-17,-1.253124530469995
45.6,1.0303861885943869e-17,-1.3288603616663577
45.800000000000004,1.855136799318947e-17,-1.2943834389639446
46.0,3.896626974722911e-18,-0.3506681903269114
46.2,1.5760149123639888e-17,-2.018443814948698
46.400000000000006,1.581303655531155e-17,-1.2412746133134973
46.6,1.1408267599556327e-17,-1.705032639880499
46.800000000000004,1.2879134883692426e-17,-1.196664272234032
47.0,9.489614492345566e-18,-2.10539676695093
47.2,1.3276845313346475e-17,-1.4253751140244475
47.400000000000006,1.2464362003792013e-17,-1.6147668066490137
47.6,1.0481726623342363e-17,-1.3769682168177784
47.800000000000004,1.652844660369398e-17,-0.5036830080743403
48.0,1.395514035026596e-17,1.474759892658264
48.2,2.4743204227964674e-17,-2.4332558099829518
48.400000000000006,9.577734825937697e-18,-2.405734348414259
48.6,2.0487649480662722e-17,-2.0258020788466404
48.800000000000004,1.3848871443708004e-17,-1.8222023327538974
49.0,1.2594137568581482e-17,-1.5299218067762066
49.2,3.4354237304071447e-18,-1.5909166158742678
49.400000000000006,1.6536991174600477e-17,3.090183131557604
49.6,2.2409322590496298e-17,-2.619029957642725
49.800000000000004,4.165286551490197e-17,-2.361535225253646
50.0,4.6867309709158936e-17,-1.580367097919976
50.2,2.9775965729620015e-17,-1.0047879755116815
50.400000000000006,1.828292320952956e-17,-0.8313763613875715
50.6,1.1593485130459447e-17,-1.1656447480413124
50.800000000000004,1.3116321102319753e-17,-0.986836984683861
51.0,1.1288759977706163e-17,-1.8995985383165188
51.2,1.846635990792331e-17,-1.4843976573370028
51.400000000000006,1.3678623187925754e-17,-1.328516407161869
51.6,9.085909008555981e-18,-0.5974562324166918
51.800000000000004,1.83922235261657e-17,-2.413480059115002
52.0,2.837381274062319e-17,-1.3662666980998626
52.2,2.1004059378517348e-17,-0.6353638178332158
52.400000000000006,3.805656403432022e-18,-2.436252461719573
52.6,1.51841345521647e-17,-1.2258728415640618
52.800000000000004,1.0229274426124622e-17,-1.5739591726789577
53.0,7.08545628241907e-18,0.8190952092355405
53.2,2.4652320916548574e-17,-2.091819211933558
53.400000000000006,1.181776870329921e-17,-1.5017896363805088
53.6,1.4131812698613588e-17,-1.5922523997044886
53.800000000000004,1.908527253782158e-17,-2.275102062738777
54.0,1.9552663964442506e-17,-1.1938411660941588
54.2,1.4677379381668185e-17,-0.7627135089166052
54.400000000000006,4.042745590554724e-18,-1.153145104526178
54.6,1.402192536342627e-17,-1.332621989980989
54.800000000000004,8.476755106723197e-18,-1.5286835960309197
55.0,1.2702088616681986e-17,-1.0326075470716405
55.2,7.746961268844878e-18,-1.658297313012669
55.400000000000006,8.710319233419597e-18,-1.9463411283199001
55.6,1.0193147406509565e-17,-1.214486473426931
55.800000000000004,1.6999042374174703e-17,-0.9891914410234661
56.0,1.8213605329429034e-17,1.371119010933204
56.2,1.705269792750135e-17,-2.398076186259926
56.400000000000006,1.8008446758540327e-18,3.0399685749169834
56.6,1.330807142990043e-17,-2.2703408689661657
56.800000000000004,7.990965086651958e-18,-2.5035615187517166
57.0,1.6686675337522545e-17,-1.9486493519450292
57.2,1.0207255568446782e-17,-1.595487219330413
57.400000000000006,2.014067967962381e-17,-2.3567558956582992
57.6,1.1798022406229743e-17,-1.2012075013666212
57.800000000000004,4.683556799622928e-17,3.141127187589405
58.0,8.148871924664594e-17,-1.505637537409218
58.2,4.767332499560095e-17,-0.014644740569400811
58.400000000000006,7.045292705678809e-18,2.916523058151287
58.6,1.5975189514198506e-17,-0.7487724923231662
58.800000000000004,1.1536549883315923e-17,-1.4450356509549696
59.0,1.8697385792000125e-17,0.6243243042189931
59.2,1.631059800230455e-17,-2.4285535607854802
59.400000000000006,8.637900982340405e-18,-1.3614832632309632
59.6,1.5280994889978874e-17,-1.6034529640974209
59.800000000000004,1.613708574264895e-17,-0.9281721407708603
60.0,6.474660711623411e-18,-0.17812710039371324
60.2,1.044745190595908e-17,-1.4562478324983983
60.400000000000006,3.5484779966604274e-18,2.8456627165706143
60.6,1.640583072641273e-17,-2.204622617563652
60.800000000000004,1.0133199432954444e-17,-0.8186859814991586
61.0,2.0049756733971223e-17,-0.8627033918057087
61.2,8.637708853573611e-18,2.891984323896601
61.400000000000006,9.490563047514077e-18,-2.5513565587850517
61.6,1.5272302982879954e-17,-2.0829490794030523
61.800000000000004,1.4464516569430746e-17,-2.1209575457353487
62.0,1.7411137785227452e-17,-0.6314615767135195
62.2,8.203363368620143e-18,-0.0033253820122163616
62.400000000000006,2.1786476337732492e-17,2.1060981095751523
62.6,2.034986413950607e-17,-2.878762747501434
