frequency_hz,magnitude,phase_rad
0.0,1.0337943104576596e-17,3.141592653589793
0.2,5.471301030299149e-17,-1.8951136814196754
0.4,7.933245488186656e-17,1.4700307113159734
0.6000000000000001,5.233757158595136e-17,2.409537041244392
0.8,6.652667735756791e-17,2.497614637249633
1.0,1.155014098333432e-16,0.7858952083751239
1.2000000000000002,1.88316908596881e-16,2.0327728449341778
1.4000000000000001,1.7605034996920911e-16,1.9238414220627305
1.6,1.586668326387492e-16,1.6214090159870111
1.8,4.853929292872991e-16,1.5513007272069872
2.0,1.0,-1.570796326794898
2.2,4.1769134510524474e-16,-1.8440920713766076
2.4000000000000004,5.853909829875257e-17,-1.0784216726248683
2.6,1.1056703999407498e-16,-2.9685951614550907
2.8000000000000003,2.1886568458149093e-16,-2.881049371599715
3.0,1.1652565565642202e-16,-1.0283797691200993
3.2,7.163385423789013e-17,2.1950895793410643
3.4000000000000004,2.273159843364674e-16,2.3462456968802323
3.6,1.963502102890601e-16,-2.106921319061585
3.8000000000000003,1.1408104340720775e-16,1.4279726011761895
4.0,3.5402146131374777e-16,1.5241950013351684
4.2,6.862804836384649e-16,-3.0487507912495944
4.4,3.569268939539257e-16,-0.17178189938584446
4.6000000000000005,3.3607373778178844e-16,2.9787032158502127
4.800000000000001,8.258820454934721e-16,0.7436385212195598
5.0,0.7999999999999998,-1.5707963267948997
5.2,7.240348843134416e-16,-1.597912600180556
5.4,4.967584091121801e-16,-1.471085747653974
5.6000000000000005,1.6445648768581025e-16,-0.9954173937094765
5.800000000000001,1.4946270512659953e-16,-1.6779460186484614
6.0,1.3939013188148743e-16,-1.7478222017069744
6.2,1.1409956889969427e-16,-0.7082352626595181
6.4,2.7224804467458534e-17,1.3660876948035248
6.6000000000000005,6.2776772591473e-17,2.3781491484497286
6.800000000000001,3.753053129897437e-17,-0.9655228462037158
7.0,1.0662427401567449e-16,1.1464308356649078
7.2,1.2424561224465534e-16,1.573738821391444
7.4,2.1476499462576274e-16,1.5721089854989874
7.6000000000000005,3.730721662781604e-16,1.532864094873819
7.800000000000001,8.79332358742018e-16,1.5865102772089137
8.0,0.6000000000000001,-1.5707963267949014
8.200000000000001,9.947044416733826e-16,-1.5245277107558053
8.4,5.050856769926415e-16,-1.450923053364109
8.6,3.3316251806380275e-16,-1.571695208969473
8.8,2.7574832250771516e-16,-1.5342680035167329
9.0,2.2482818094011525e-16,-1.4393399728690115
9.200000000000001,1.5556751806540273e-16,-1.5140987981645362
9.4,1.3840496023974948e-16,-1.5560691455264324
9.600000000000001,1.3051360644215896e-16,-1.4666218622376643
9.8,7.416131790716431e-17,-1.236360556468348
10.0,6.041466113966345e-17,-1.3361933232048213
10.200000000000001,4.7873218553903343e-17,-1.4984106929336487
10.4,1.3609184722469159e-17,-1.0664350607824338
10.600000000000001,1.3353079863978232e-17,-2.354748576770181
10.8,2.5258329804598613e-17,1.7944883940537908
11.0,5.765465519303908e-17,0.9802659992230768
11.200000000000001,1.3580378641191497e-16,1.5317372323921783
11.4,1.9876534359938828e-16,1.5105441319608477
11.600000000000001,3.904419469300836e-16,1.6487112809201205
11.8,8.838257760893029e-16,1.585708192079565
12.0,0.40000000000000013,-1.570796326794904
12.200000000000001,1.0571410475208656e-15,-1.643329410484563
12.4,5.95561366687617e-16,-1.6532171136980678
12.600000000000001,4.650089051651819e-16,-1.6113248857742257
12.8,3.5880389521555192e-16,-1.6145033171195171
13.0,2.962919466917423e-16,-1.4798540344868805
13.200000000000001,2.6966872190683466e-16,-1.5163638305912706
13.4,2.2672079299399295e-16,-1.5950559931978263
13.600000000000001,2.362892808151464e-16,-1.600077031139173
13.8,2.1149786636409157e-16,-1.5874545289504716
14.0,1.7791936613815018e-16,-1.3830698323202482
14.200000000000001,1.8796486228957918e-16,-1.5860284597924712
14.4,1.7689159413911423e-16,-1.5133244482160324
14.600000000000001,1.6120264612426871e-16,-1.6601463692425775
