frequency_hz,magnitude,phase_rad
0.0,2.5981698733806924e-18,0.0
0.3333333333333333,1.5763394731447877e-17,1.7167668645640164
0.6666666666666666,5.252387032813147e-17,2.443042283355095
1.0,4.594512471154404e-17,1.6063556559568595
1.3333333333333333,1.038368925336146e-16,1.5392843538537277
1.6666666666666665,2.1123800958515279e-16,1.5934842047542208
2.0,1.0,-1.5707963267948974
2.333333333333333,2.2191876006806658e-16,-1.5779230068381043
2.6666666666666665,1.1356681434713565e-16,-1.6225610680025937
3.0,7.259370055581176e-17,-1.5024044335041644
3.333333333333333,4.7252080094327296e-17,-1.7714857317090378
3.6666666666666665,3.019287277653126e-17,-1.4863777805441714
4.0,1.8343029497018484e-17,-0.8035917136035214
4.333333333333333,1.5555768837833022e-17,1.5801872839289663
4.666666666666666,3.759661320474596e-17,0.9682290740986673
5.0,6.319871876164089e-17,1.451138708208669
5.333333333333333,1.0448008659997279e-16,1.7131331691825573
5.666666666666666,2.1886043008003935e-16,1.5913046864744511
6.0,0.3333333333333333,-1.5707963267948988
6.333333333333333,2.4468817414844425e-16,-1.6119891261102712
6.666666666666666,1.2676503371554179e-16,-1.5168303777512182
7.0,6.098100881049111e-17,-1.5401489971928732
7.333333333333333,3.5778038992059856e-17,-1.5193335580431828
7.666666666666666,3.760880523680124e-17,-1.8693013637993343
8.0,3.642979948177958e-17,-2.065758536528962
8.333333333333332,1.1173132282670169e-17,0.18333770440124622
8.666666666666666,1.508287235918908e-17,-2.4923852583231363
9.0,3.639146354494414e-17,0.9663206832775652
9.333333333333332,9.841203927653732e-17,1.529143342164927
9.666666666666666,2.1712347419441996e-16,1.5677385805487722
10.0,0.2,-1.5707963267949003
10.333333333333332,2.453236169147725e-16,-1.5853578031272095
10.666666666666666,1.3096629667414441e-16,-1.5172417813077772
11.0,7.658236991205431e-17,-1.5635764285621312
11.333333333333332,4.9431792075187106e-17,-1.9648072822673184
11.666666666666666,4.8684899767020195e-17,-1.83928911055164
12.0,2.808449296670619e-17,-1.5748291501553298
12.333333333333332,2.2715081288257257e-18,-1.5773821980887794
12.666666666666666,1.0255772618834564e-17,1.578830716679141
13.0,5.678807447005288e-17,1.810040540182325
13.333333333333332,7.927099390631987e-17,1.9748675930968231
13.666666666666666,1.7987159313795663e-16,1.7074964775545733
14.0,0.1428571428571429,-1.5707963267949017
14.333333333333332,2.68335097452417e-16,-1.5419043283936433
14.666666666666666,1.4086353626488947e-16,-1.590328883151486
15.0,1.0812606497439648e-16,-1.5842505805974794
15.333333333333332,7.84398563741406e-17,-1.4750464599292779
15.666666666666666,6.389611209107538e-17,-1.6136916899631708
16.0,4.3975621234479816e-17,-1.5140174659903582
16.333333333333332,2.436244776628514e-17,-1.7878997406570918
16.666666666666664,1.2326318571281955e-17,-1.3719165961150772
17.0,2.087307160951927e-17,1.4371930435602174
17.333333333333332,5.972361336346041e-17,1.7066930278698014
17.666666666666664,1.6836432857779672e-16,1.5954281098942693
18.0,0.11111111111111113,-1.5707963267949032
18.333333333333332,2.834261463169798e-16,-1.5642700772991929
18.666666666666664,1.7150752253439648e-16,-1.58889385221204
19.0,1.2711000500966106e-16,-1.596580548109463
19.333333333333332,1.034437142063078e-16,-1.5117947307115367
19.666666666666664,9.63422639960008e-17,-1.6746589339807219
20.0,9.28130355210525e-17,-1.547171330680044
20.333333333333332,6.536990410032739e-17,-1.579887904850871
20.666666666666664,6.776862589598293e-17,-1.4864906748824216
21.0,6.62333891417779e-17,-1.605159890753168
21.333333333333332,6.27124034176678e-17,-1.6501801519080432
21.666666666666664,6.032459049834151e-17,-1.5657202850211298
22.0,4.518716340618991e-17,-1.3807889023690676
22.333333333333332,3.8049205588515644e-17,-1.9913975909633832
22.666666666666664,5.4410521918586215e-17,-2.0793511845173307
23.0,8.178196939139911e-17,-1.867496247999255
23.333333333333332,6.486229497008181e-17,-1.3566845273499943
23.666666666666664,5.4218129685846856e-17,-1.7180209314005375
24.0,5.0893765901769827e-17,-1.8286163498038759
24.333333333333332,6.345553121195691e-17,-1.961268523933365
24.666666666666664,9.437150363393628e-17,-1.3998203327146237
25.0,4.270154757536922e-17,-1.1353783646702351
25.333333333333332,3.888282606566368e-17,-1.605073946863824
25.666666666666664,5.705710466810948e-17,-1.5564484616361447
26.0,5.535979337950182e-17,-1.1261439463841592
26.333333333333332,4.331835748513839e-17,-1.2126776462753648
26.666666666666664,4.133629369646932e-17,-1.7419679949509321
27.0,3.8938646364054725e-17,-1.1852902824324112
27.333333333333332,2.868648926352498e-17,-1.9815320549351667
27.666666666666664,4.638570383065254e-17,-1.3730439089121302
28.0,2.9151672304404494e-17,-2.179995050543109
28.333333333333332,3.953774103052328e-17,-1.6796276044409115
28.666666666666664,4.214909552979234e-17,-1.9257657566054873
29.0,5.019329432148054e-17,-1.287039160154817
29.333333333333332,2.1578472280889722e-17,-1.633213578180547
29.666666666666664,4.2973652915831325e-17,-1.745762570885434
30.0,3.828381800607528e-17,-1.049537877076563
30.333333333333332,3.9835016458609886e-17,-1.3458203108567353
30.666666666666664,3.457484966387887e-17,-1.7010729630374535
31.0,3.507991587913188e-17,-1.2684916036341587
31.333333333333332,3.3358140992217855e-17,-1.395847668879837
31.666666666666664,3.603482669840902e-17,-1.7578702605742897
32.0,3.6924967960335076e-17,-1.2739022926719024
32.33333333333333,3.447927829348629e-17,-1.1370002713533387
32.666666666666664,1.846157151345397e-17,-1.1703208958203584
33.0,2.4841413132402743e-17,-0.8716237887538782
33.33333333333333,7.830786567984276e-18,-2.025502873623768
33.666666666666664,2.8249892762774933e-17,-1.997068564872221
34.0,2.407483706100981e-17,-1.6460756752617078
34.33333333333333,1.5862135221540727e-17,-1.189214680041515
34.666666666666664,1.8054991900159042e-17,-1.7439065734207997
35.0,2.4019910445780892e-17,-1.8311786880802927
35.33333333333333,2.4350776853480518e-17,-1.8999310985904403
35.666666666666664,2.786256296277906e-17,-1.9490100223447484
36.0,2.5198014652125805e-17,-1.7242190155530637
36.33333333333333,2.340620702916359e-17,-1.5666473701530421
36.666666666666664,2.463293645589326e-17,-1.9255155055940945
37.0,3.247179678042323e-17,-1.4769669109051222
37.33333333333333,1.8650831326357046e-17,-0.9787499266807517
37.666666666666664,2.891860438966894e-17,-1.8345619752008422
38.0,2.2498630013384553e-17,-2.1496231438823625
38.33333333333333,1.3759182063076945e-17,-1.3274464389258869
38.666666666666664,1.7583775186012004e-17,-2.1578491651289333
39.0,2.858468243328372e-17,-2.055782791292278
39.33333333333333,3.427980765618987e-17,-1.770270446573298
39.666666666666664,2.4642813680846543e-17,-1.5726855069607768
40.0,3.2988061294386804e-17,-1.4898175674423035
40.33333333333333,1.3471516278891188e-17,-1.8774570617180593
