index,t,value
0,0.0,1.0
1,0.0001,0.9995065603657316
2,0.0002,0.9980267284282716
3,0.0003,0.99556196460308
4,0.0004,0.9921147013144779
5,0.0005,0.9876883405951378
6,0.0006,0.9822872507286887
7,0.0007,0.9759167619387474
8,0.0008,0.9685831611286311
9,0.0009,0.9602936856769431
10,0.001,0.9510565162951535
11,0.0011,0.9408807689542255
12,0.0012,0.9297764858882515
13,0.0013,0.9177546256839811
14,0.0014,0.9048270524660196
15,0.0015,0.8910065241883679
16,0.0016,0.8763066800438636
17,0.0017,0.8607420270039436
18,0.0018,0.8443279255020151
19,0.0019,0.8270805742745618
20,0.002,0.8090169943749475
21,0.0021,0.7901550123756904
22,0.0022,0.7705132427757891
23,0.0023,0.7501110696304596
24,0.0024,0.7289686274214116
25,0.0025,0.7071067811865476
26,0.0026,0.6845471059286886
27,0.0027,0.6613118653236518
28,0.0028,0.6374239897486897
29,0.0029,0.6129070536529766
30,0.003,0.587785252292473
31,0.0031,0.5620833778521306
32,0.0032,0.5358267949789965
33,0.0033,0.5090414157503712
34,0.0034,0.4817536741017153
35,0.0035,0.4539904997395468
36,0.0036,0.42577929156507266
37,0.0037,0.39714789063478056
38,0.0038,0.36812455268467786
39,0.0039,0.3387379202452915
40,0.004,0.30901699437494745
41,0.0041,0.27899110603922905
42,0.0042,0.24868988716485474
43,0.0043,0.21814324139654248
44,0.0044,0.18738131458572452
45,0.0045,0.15643446504023092
46,0.0046,0.12533323356430426
47,0.0047,0.09410831331851428
48,0.0048,0.06279051952931353
49,0.0049,0.031410759078128396
50,0.005,6.123233995736766e-17
51,0.0051,-0.0314107590781285
52,0.0052,-0.0627905195293134
53,0.0053,-0.09410831331851438
54,0.0054,-0.12533323356430437
55,0.0055,-0.1564344650402308
56,0.0056,-0.1873813145857246
57,0.0057,-0.21814324139654256
58,0.0058,-0.24868988716485463
59,0.0059,-0.27899110603922916
60,0.006,-0.30901699437494756
61,0.0061,-0.33873792024529153
62,0.0062,-0.368124552684678
63,0.0063,-0.3971478906347807
64,0.0064,-0.4257792915650727
65,0.0065,-0.45399049973954675
66,0.0066,-0.48175367410171543
67,0.0067,-0.5090414157503713
68,0.0068,-0.5358267949789964
69,0.0069,-0.5620833778521307
70,0.007,-0.587785252292473
71,0.0071,-0.6129070536529766
72,0.0072,-0.6374239897486897
73,0.0073,-0.6613118653236517
74,0.0074,-0.6845471059286887
75,0.0075,-0.7071067811865475
76,0.0076,-0.7289686274214117
77,0.0077,-0.7501110696304595
78,0.0078,-0.7705132427757891
79,0.0079,-0.7901550123756904
80,0.008,-0.8090169943749473
81,0.0081,-0.8270805742745616
82,0.0082,-0.8443279255020153
83,0.0083,-0.8607420270039438
84,0.0084,-0.8763066800438636
85,0.0085,-0.891006524188368
86,0.0086,-0.9048270524660196
87,0.0087,-0.9177546256839811
88,0.0088,-0.9297764858882515
89,0.0089,-0.9408807689542255
90,0.009,-0.9510565162951535
91,0.0091,-0.9602936856769431
92,0.0092,-0.9685831611286311
93,0.0093,-0.9759167619387473
94,0.0094,-0.9822872507286887
95,0.0095,-0.9876883405951377
96,0.0096,-0.9921147013144778
97,0.0097,-0.99556196460308
98,0.0098,-0.9980267284282716
99,0.0099,-0.9995065603657316
100,0.01,-1.0
101,0.0101,-0.9995065603657316
102,0.0102,-0.9980267284282716
103,0.0103,-0.99556196460308
104,0.0104,-0.9921147013144779
105,0.0105,-0.9876883405951377
106,0.0106,-0.9822872507286886
107,0.0107,-0.9759167619387474
108,0.0108,-0.9685831611286311
109,0.0109,-0.9602936856769431
110,0.011,-0.9510565162951536
111,0.0111,-0.9408807689542255
112,0.0112,-0.9297764858882515
113,0.0113,-0.9177546256839813
114,0.0114,-0.9048270524660195
115,0.0115,-0.8910065241883679
116,0.0116,-0.8763066800438637
117,0.0117,-0.8607420270039436
118,0.0118,-0.8443279255020152
119,0.0119,-0.8270805742745615
120,0.012,-0.8090169943749472
121,0.0121,-0.7901550123756903
122,0.0122,-0.770513242775789
123,0.0123,-0.7501110696304594
124,0.0124,-0.7289686274214116
125,0.0125,-0.7071067811865474
126,0.0126,-0.6845471059286886
127,0.0127,-0.6613118653236519
128,0.0128,-0.6374239897486895
129,0.0129,-0.6129070536529765
130,0.013,-0.5877852522924732
131,0.0131,-0.5620833778521301
132,0.0132,-0.5358267949789963
133,0.0133,-0.5090414157503711
134,0.0134,-0.48175367410171527
135,0.0135,-0.4539904997395469
136,0.0136,-0.42577929156507294
137,0.0137,-0.3971478906347803
138,0.0138,-0.3681245526846778
139,0.0139,-0.33873792024529137
140,0.014,-0.30901699437494756
141,0.0141,-0.2789911060392296
142,0.0142,-0.24868988716485443
143,0.0143,-0.21814324139654237
144,0.0144,-0.18738131458572463
145,0.0145,-0.15643446504023104
146,0.0146,-0.1253332335643046
147,0.0147,-0.09410831331851485
148,0.0148,-0.06279051952931321
149,0.0149,-0.0314107590781283
150,0.015,-1.8369701987210297e-16
151,0.0151,0.03141075907812882
152,0.0152,0.06279051952931372
153,0.0153,0.09410831331851449
154,0.0154,0.12533323356430423
155,0.0155,0.15643446504023067
156,0.0156,0.18738131458572427
157,0.0157,0.218143241396542
158,0.0158,0.24868988716485493
159,0.0159,0.2789911060392292
160,0.016,0.30901699437494723
161,0.0161,0.33873792024529104
162,0.0162,0.3681245526846774
163,0.0163,0.39714789063477995
164,0.0164,0.42577929156507344
165,0.0165,0.4539904997395474
166,0.0166,0.4817536741017157
167,0.0167,0.5090414157503715
168,0.0168,0.5358267949789968
169,0.0169,0.5620833778521298
170,0.017,0.5877852522924737
171,0.0171,0.6129070536529769
172,0.0172,0.63742398974869
173,0.0173,0.6613118653236519
174,0.0174,0.6845471059286886
175,0.0175,0.707106781186548
176,0.0176,0.7289686274214119
177,0.0177,0.7501110696304598
178,0.0178,0.7705132427757894
179,0.0179,0.7901550123756903
180,0.018,0.8090169943749473
181,0.0181,0.827080574274562
182,0.0182,0.8443279255020152
183,0.0183,0.8607420270039438
184,0.0184,0.8763066800438636
185,0.0185,0.8910065241883678
186,0.0186,0.9048270524660194
187,0.0187,0.9177546256839813
188,0.0188,0.9297764858882515
189,0.0189,0.9408807689542255
190,0.019,0.9510565162951535
191,0.0191,0.960293685676943
192,0.0192,0.968583161128631
193,0.0193,0.9759167619387474
194,0.0194,0.9822872507286887
195,0.0195,0.9876883405951377
196,0.0196,0.9921147013144778
197,0.0197,0.99556196460308
198,0.0198,0.9980267284282716
199,0.0199,0.9995065603657316
200,0.02,1.0
201,0.0201,0.9995065603657316
202,0.0202,0.9980267284282716
203,0.0203,0.9955619646030801
204,0.0204,0.9921147013144778
205,0.0205,0.9876883405951377
206,0.0206,0.9822872507286886
207,0.0207,0.9759167619387473
208,0.0208,0.9685831611286311
209,0.0209,0.9602936856769431
210,0.021,0.9510565162951534
211,0.0211,0.9408807689542253
212,0.0212,0.9297764858882513
213,0.0213,0.9177546256839811
214,0.0214,0.9048270524660196
215,0.0215,0.891006524188368
216,0.0216,0.8763066800438634
217,0.0217,0.8607420270039435
218,0.0218,0.8443279255020151
219,0.0219,0.8270805742745618
220,0.022,0.8090169943749476
221,0.0221,0.7901550123756901
222,0.0222,0.770513242775789
223,0.0223,0.7501110696304595
224,0.0224,0.7289686274214116
225,0.0225,0.7071067811865477
226,0.0226,0.684547105928689
227,0.0227,0.6613118653236517
228,0.0228,0.6374239897486896
229,0.0229,0.6129070536529766
230,0.023,0.5877852522924734
231,0.0231,0.562083377852131
232,0.0232,0.5358267949789971
233,0.0233,0.5090414157503712
234,0.0234,0.4817536741017154
235,0.0235,0.453990499739547
236,0.0236,0.42577929156507305
237,0.0237,0.39714789063478123
238,0.0238,0.3681245526846771
239,0.0239,0.33873792024529065
240,0.024,0.30901699437494684
241,0.0241,0.27899110603922883
242,0.0242,0.24868988716485457
243,0.0243,0.2181432413965425
244,0.0244,0.18738131458572388
245,0.0245,0.15643446504023029
246,0.0246,0.12533323356430384
247,0.0247,0.09410831331851409
248,0.0248,0.06279051952931332
249,0.0249,0.031410759078128424
250,0.025,-5.82016719913287e-16
251,0.0251,-0.031410759078128694
252,0.0252,-0.0627905195293136
253,0.0253,-0.09410831331851437
254,0.0254,-0.12533323356430412
255,0.0255,-0.15643446504022968
256,0.0256,-0.18738131458572502
257,0.0257,-0.21814324139654276
258,0.0258,-0.24868988716485482
259,0.0259,-0.2789911060392291
260,0.026,-0.3090169943749471
261,0.0261,-0.3387379202452926
262,0.0262,-0.368124552684679
263,0.0263,-0.39714789063478145
264,0.0264,-0.4257792915650733
265,0.0265,-0.4539904997395473
266,0.0266,-0.4817536741017156
267,0.0267,-0.5090414157503714
268,0.0268,-0.5358267949789967
269,0.0269,-0.5620833778521305
270,0.027,-0.5877852522924729
271,0.0271,-0.612907053652976
272,0.0272,-0.6374239897486892
273,0.0273,-0.6613118653236526
274,0.0274,-0.6845471059286892
275,0.0275,-0.7071067811865479
276,0.0276,-0.7289686274214118
277,0.0277,-0.7501110696304597
278,0.0278,-0.7705132427757893
279,0.0279,-0.7901550123756903
280,0.028,-0.8090169943749472
281,0.0281,-0.8270805742745615
282,0.0282,-0.8443279255020147
283,0.0283,-0.8607420270039432
284,0.0284,-0.8763066800438639
285,0.0285,-0.8910065241883681
286,0.0286,-0.9048270524660197
287,0.0287,-0.9177546256839813
288,0.0288,-0.9297764858882515
289,0.0289,-0.9408807689542255
290,0.029,-0.9510565162951534
291,0.0291,-0.960293685676943
292,0.0292,-0.968583161128631
293,0.0293,-0.9759167619387472
294,0.0294,-0.9822872507286885
295,0.0295,-0.9876883405951375
296,0.0296,-0.9921147013144779
297,0.0297,-0.99556196460308
298,0.0298,-0.9980267284282716
